buyer_address,eth_price,usd_price,seller_address,event_date,token_id,transaction_hash,name
0x6639c089adfba8bb9968da643c6be208a70d6daa,285.69,1175225.812,0x7f3aff2681ae4c82dc9c755ac9fed7b3429c047e,2021-12-24,7656,0x62a5e51f2d98f6c73fa6244204f34c7790cfe718bca89f1aeb79bf82a9f83ea9,"CryptoPunk #7656"
0xe896e539e557bc751860a7763c8dd589af1698ce,96.69,397747.8516,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,2021-12-24,3345,0xce869971a104b46a0038c35afd9b6e118a7a60be8b8953d74a098ff88519bd93,"CryptoPunk #3345"
0xb5e6acc6cbb5d712a96fcc7a8fe25a69f10ecf4c,72.99,300254.5836,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,2021-12-24,704,0x66a6229c9433590440230f5697dc5b3e95204deb1de9b13ed8c013e0931840b2,"CryptoPunk #704"
0x0a690b298f84d12414f5c8db7de1ece5a4605877,68,279727.52,0x6dd7315ad42e8fde87e9efe217c4a92f69501f81,2021-12-24,5443,0x28c7a47603e9534b69ff014b52b2a236c08c0a08a6e83cbae2ad00606c151366,"CryptoPunk #5443"
0xe3e182bc39951f99af86d8cd0c42a4b7c4cd93f7,65,267386.6,0xdbe9fe36b710d1ee3f80c0dca9eef065619b9623,2021-12-24,8653,0xe9c4f59746bf6bea54fefd166c6a4242fafef441e1c7490cbe92626c22e358ab,"CryptoPunk #8653"
0x71710e1a6b5e5440f2822577698955aff74fd831,63.95,263067.278,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-24,5254,0x8fbc6c50e056b0e54beeef2d8b7caceb8984a9b3161386378834385d0cc9655e,"CryptoPunk #5254"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,64.8,266563.872,0xe896e539e557bc751860a7763c8dd589af1698ce,2021-12-24,9828,0xa3fe8202988240864f27341be71e85173b73a96ea9215ef5c95aa7323cf8b45c,"CryptoPunk #9828"
0x052564eb0fd8b340803df55def89c25c432f43f4,81.95,337112.798,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,8068,0xdf72b0d5940dada72eac142ac505a4b1fb3de267b19f5980b10a37be038dcf16,"CryptoPunk #8068"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,75,308523,0x800366f5cb71966d5e10fa4ee0222d2395588d2a,2021-12-24,1770,0x65683feab1944f62546984b863b01c261a5071c410523182b5ec8b8c2e671691,"CryptoPunk #1770"
0x6ec30fd91a504aad948839b985c7263888b2ad68,87.95,361794.638,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,3994,0x3577f1899db82b80c5ce86e13bbd751efbcfeddde75e6cbccaffbec756edfade,"CryptoPunk #3994"
0x6ec30fd91a504aad948839b985c7263888b2ad68,104.95,431726.518,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,385,0x86fa166c480cd22ca6576b8045d9bece6121e0e2f3c39bf75c908983f05fb2fd,"CryptoPunk #385"
0x1cf2b8c64aed32bff2ae80e701681316d3212afd,65,267386.6,0x274a8b99f93cebf8a3c572b69574aa647b03794f,2021-12-24,3931,0x151e07e7e65ab6ca8f0d0cd5e6cc44a8df621d0c191dc0a2e2bba2213fddf09b,"CryptoPunk #3931"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65,267386.6,0x56d90629aa29830e361e113e53a979f95afe93c1,2021-12-24,9673,0x2c92f3e8149cbc35bd7ce25f31077aeed20cce5625e45666a90dc69c2091b836,"CryptoPunk #9673"
0x71710e1a6b5e5440f2822577698955aff74fd831,61,250932.04,0x46b4fa32beb8093a7bdf839e28ceee2eb4b093db,2021-12-24,3922,0x97b13bbd7873fdbf2fc36018e4c46781d107ed7ced1d16a3af4e1417900823fc,"CryptoPunk #3922"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,69.96,287790.2544,0x6611fe71c233e4e7510b2795c242c9a57790b376,2021-12-24,7948,0xc26fc85cae6b66f9555eecafc6c12eb0f4b2ab636ef11b270cf4b6001561a65a,"CryptoPunk #7948"
0x71710e1a6b5e5440f2822577698955aff74fd831,61.95,254839.998,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-24,3628,0x8626546012d1f336c9e074e16bfb1bf451804e8a9789428d7b217e61957c1962,"CryptoPunk #3628"
0x3b018c88f5fcabeaea8c0448bb3577b23b643307,74.95,308317.318,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,3980,0x813f1dcc7469cd83da6988531b3be760729e08b2fdff5e4da9a0a4708e8e8fa6,"CryptoPunk #3980"
0x71710e1a6b5e5440f2822577698955aff74fd831,60,246818.4,0xb47a70df538b9a3b591bc5d75da66a04c879b291,2021-12-24,2675,0x6ca8cbf64d1a45ddf6b69f7d2578a49eb0ad8f3fbdc1f2ffb4c9cfb0a09d1004,"CryptoPunk #2675"
0x71710e1a6b5e5440f2822577698955aff74fd831,59.95,246612.718,0xd9c980bb3953032a3a32235b32e6828ae64d0359,2021-12-24,9656,0xb186af95bc0298518cedac9b3d118c51c0edcb5033c1196493f4d29cde985d32,"CryptoPunk #9656"
0x11ad632cf28ee4559bddf3d4dc2019e78eb7ec3c,62.66,257760.6824,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,2021-12-24,9603,0xac7be842277f10c25980410868214001151e0cddc68f5ce93bbc2877cb6c5941,"CryptoPunk #9603"
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,61.99,255004.5436,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,2021-12-24,2776,0xacf42c1c0b14c51c77ac983a6de30215e8d434a129d568d9f60b1677016d00fb,"CryptoPunk #2776"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,63.49,261175.0036,0x72014b4eedee216e47786c4ab27cc6344589950d,2021-12-24,2498,0xf48e6d5efb9d596eca9f921fa73a7a5d8576902e322ad5c791a281db49bb35dd,"CryptoPunk #2498"
0x7afc3d65e4e3bbedb76cb326ee9c7117070b12da,88,362000.32,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,8033,0x133694643cc34654a3c3f7684f9c9237acbb4f36f7fd634405fcd0b481579aa2,"CryptoPunk #8033"
0xa397d02928acaaf6553fd7e832413c5a732cf559,80,329091.2,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,2021-12-24,6839,0xcd2319f35bf54ca6a6cf9e3bac187718373b33458419caba96c03c66a625e6ba,"CryptoPunk #6839"
0x8ad3fea43682b1041bda841a0599a495d744213f,98,403136.72,0xb5e6acc6cbb5d712a96fcc7a8fe25a69f10ecf4c,2021-12-24,985,0x94c5b9e99270bd9c2663ed5321d6d3939452501893c0ef150f16e8940b6656a8,"CryptoPunk #985"
0x369db7f80ea8e003f5f3590500b43bc40dc1ee09,64.95,267180.918,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-24,5071,0xb167e6946edcfc00b44fc50305574c222d76ba418d985dacbaf8328814a90cca,"CryptoPunk #5071"
0x0000000000000000000000000000000000000000,54,222136.56,0x05ce47b5e9307d5773b8fe7e1ee874195c752889,2021-12-24,2557,0xcd09b7a6b58e47838170ed1e510f65c12b62d919b568641ce1a939832356b651,"CryptoPunk #2557"
0x90cc2c803fc82bf580148440e833c30753c1925f,69,283841.16,0x9b4da8243fced2f6b0ea59c098ccc6724f309ea0,2021-12-24,8334,0x7659fc78a66026415b0cad483d0d60521c8f75212e707e9d6ce2a0d92e128d59,"CryptoPunk #8334"
0xd0f3e34d8f72e9aed08d03d7d3f24df228a86cb7,73.5,302352.54,0xa308ee9ac370dbb6bd2a583b8d4b83e8657cc792,2021-12-24,489,0x3e35409b3d5c2471d5e4a147753509cc3ac10c1d42fb2db04eda891ff8ffb3ff,"CryptoPunk #489"
0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,59.9,246407.036,0x7c4b70cd809e3cfd45b6cc1ed938e7adc45bde0b,2021-12-24,9842,0xceefff72944b1a70c78ed62998f69fa7299d41c8d6fc6a735d9dc7e93ec890e8,"CryptoPunk #9842"
0xd9c980bb3953032a3a32235b32e6828ae64d0359,59.95,246612.718,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-24,9598,0x71f9659b150308f3a9e544cc9a88107b94ef825c1767ba6854e696d915d6759d,"CryptoPunk #9598"
0x186980d30a5b7ee4b81114beff6351c94bc332f8,61.9,254634.316,0x337121ab97ec52daf36845fa6444be7f9bf7fff5,2021-12-24,5212,0xcce71e587a8a20a00495e8c359e0334b53ec18adbd9b6c3a173b812ca3c998f0,"CryptoPunk #5212"
0x91caab3c0e9111043c97f5b3f10f614a193a11c9,60,246818.4,0xa397d02928acaaf6553fd7e832413c5a732cf559,2021-12-24,6265,0x1fafc2d1b0526e9b0efbb644d473c7a3b525debc282c85e2334bd63d10e50e70,"CryptoPunk #6265"
0xf1cb971d30d1ca9d2d083ed1dd65f1a102216d79,80,329091.2,0xb47a70df538b9a3b591bc5d75da66a04c879b291,2021-12-24,8131,0xa6441ae7a0467fe17dabde767863447a400e8081602d7d360dbf9309b693aeed,"CryptoPunk #8131"
0xfe2f279d3679bac2d07cf46c93503410ef9ca448,69.95,287749.118,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,1781,0xab1d90ff48bcbad676ca8d7d14ad8847026ca0f9d407c57790419132fa594f02,"CryptoPunk #1781"
0xdafd095db8ec8d4a067c0a936f71edda1b4ab795,65,267386.6,0xb47a70df538b9a3b591bc5d75da66a04c879b291,2021-12-24,5129,0xb0b1d7b493c58e00beae0e98a0dff88c1885ff103d751747555a5718b6c44fa9,"CryptoPunk #5129"
0x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,64,263272.96,0x186980d30a5b7ee4b81114beff6351c94bc332f8,2021-12-24,906,0xdd94831d4eee269562017363ace9f695ffb2cd002e32e470c967a8fe4fd5b12d,"CryptoPunk #906"
0xc3b94e21337e9c07dabadbf299c8590cf7d2efbf,57.69,237315.8916,0x5815c2c2a0c1e7d5c1c3b5ba8dd9a4f83dfe62e1,2021-12-24,349,0x4e37dcf4f4fc6be93c4113429148874e3e768428601b5c89dca258278caac254,"CryptoPunk #349"
0x46fa5d01beb39e1fb594538344e435e282de3611,80,329091.2,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,2021-12-24,5526,0x81ebe2f326c40e043818bc43999fabe430427b275b4116fd392ee3b7cb8ce03b,"CryptoPunk #5526"
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-24,1254,0x15597a0aad533146b9382c3cf95d854f73991a4467ab4cf5545974335fd3e960,"CryptoPunk #1254"
0x7f3560773c01cea9320fa3ee6227ef706add4669,57.57,236822.2548,0x6fb3ae4ecf5a42788249e95b931913a4fc3d488c,2021-12-24,6904,0xd89ebde51a1140b40c197cb8d6536ff088a94bb146474adf30ffd9ec9180d75d,"CryptoPunk #6904"
0x1f7aedfcfe51bfcb4612f73b52cf5828231166bb,64.85,266769.554,0x775db6a235323d13e92a6be15cd90a4075671707,2021-12-24,3606,0x576ec17ac88927a5166a69efad766d3e823a84c61cb64a32e57bb3fa3014a56e,"CryptoPunk #3606"
0x753b20f21781f74816bccbf95f202baeabb94a7f,62,255045.68,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,2021-12-24,3966,0x42c56234d237eea7e0813273de4138865df21567862f24ccb0386c82498020ba,"CryptoPunk #3966"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,55,226250.2,0xba87625e35cc8f86be68f09c43c12deb0a705a3d,2021-12-24,1254,0xfb7e2b858c8e813b933cd879096da3843e305fe4d7eade4a832a83f5c8feaa23,"CryptoPunk #1254"
0x7ffca7040ff6758c5c059fc606e77549768ba846,69.99,287913.6636,0xc2592fcf3808788289ec9871ffaf6fb0ea54911c,2021-12-24,2136,0x77efb66d4a1551abd91db25da14a1944f709489e7c0277011dbd73b07f24d05a,"CryptoPunk #2136"
0xfe2f279d3679bac2d07cf46c93503410ef9ca448,56.56,232667.4784,0x6fb3ae4ecf5a42788249e95b931913a4fc3d488c,2021-12-24,7824,0xd37212aeb37ef896a44115c6ea60443f93148035b48b8c4f14c42aa04607831c,"CryptoPunk #7824"
0x0ff84f89aa16b264075911edc5e4aead20807da4,75.9,312225.276,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,2021-12-24,5543,0x964160ddc4208948c6f2af2d20434dc607e902c7ae22a7c0c8e124f5b5d24d27,"CryptoPunk #5543"
0xd4d3f04bddd8eef4ef7d05c12496eebcbdfab224,76,312636.64,0x274a8b99f93cebf8a3c572b69574aa647b03794f,2021-12-24,1062,0x44ab2ed2e6d7af91d9f2bdaee0d24c8c722b32d5aa047d73907337d983482630,"CryptoPunk #1062"
0xa397d02928acaaf6553fd7e832413c5a732cf559,140,575909.6,0x5c407c4ffffa7fb1d872c8553b84b5f03db79c86,2021-12-24,9844,0x62cd0082b932b79751055a7d20c59a45874eaf9d7b3af575e0f56a75dc3b717b,"CryptoPunk #9844"
0xda784526e503210f027a73ce5b2ec707620de864,66.95,275408.198,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-24,5936,0xa76424e5e98692965cbdffa92edec7c8ed342916f7b36f0d21019dc5aa9592c2,"CryptoPunk #5936"
0x160590f7ca4b5734b4001b8ce65b4b24b2c9b3f8,75,308523,0xaee4bdcf9d164d9adbbcbfd846623fbe133a6018,2021-12-24,9853,0x064dbee864cd7a24ed32f7967bdfcd2f2cc6b945848d14ffb537969397e45ba3,"CryptoPunk #9853"
0x70c4bcc07a2bfc0cff3c7099b4a9e0ebca181c02,56,222925.92,0xbddac3e91fb049bb369a40e8b6ddde0332117322,2021-12-23,3346,0x2e09cf511cb28b4b48dedce6363c5611d3543a02371c18690346c24a74d3d6f2,"CryptoPunk #3346"
0x16c20b66a1cf61adca96a571b1e23cd6831e4333,53.83,214287.5406,0x54b174179ae825ed630da40b625bb3c883cd40ae,2021-12-23,4841,0x7397cb3850f95f35b69a2e8a2b8f6043c5f89ebbd012083ea2c4c917ee4e0ced,"CryptoPunk #4841"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,52,207002.64,0x3889a7996ef845fe35105b3ef8b0182fd3c253d6,2021-12-23,5254,0xfbff791318b12f52deaddb37dd9f430a8f9959a19b88571e079669155adfb940,"CryptoPunk #5254"
0xe34906452d2268128f923fb1bf6ccfc4fd69b939,56.94,226667.8908,0x72014b4eedee216e47786c4ab27cc6344589950d,2021-12-23,2193,0x7245b336246d51ca3f4098a0149d07bbc80e618885d06b7d1c87a762035a261e,"CryptoPunk #2193"
0x0000000000000000000000000000000000000000,65.5,260743.71,0x4fe547fa933d705b0cbb433277d78a3687fd1d3d,2021-12-23,5431,0xc377b121770d591e0e963b54afd29aeecdba7858993f4cc513c808590322581e,"CryptoPunk #5431"
0x3df7ebfefe2876e98c0b83e11c31f2bb1987612f,53.69,213730.2258,0x6611fe71c233e4e7510b2795c242c9a57790b376,2021-12-23,9910,0xfb597cac9fc36b891dda02cd3ef4721e6031f086064982f46d2c6f64cf2092d3,"CryptoPunk #9910"
0x209dd6b80ab548128e9e57ba3f935e561ad68e89,58.88,234390.6816,0x302864d6bb190109a4a4fe734e2bac3a3a27bb57,2021-12-23,5592,0x86c7ed30a5401a7be11f1571e0781b7f84d73fd7ca52daea8f5504106a9a84c4,"CryptoPunk #5592"
0x0000000000000000000000000000000000000000,75,298561.5,0x1c9ae149000615ca50da936388b73e40b19c03ad,2021-12-23,1997,0x08a5cc53f06bfbf737ba7e547e4d0c2541bc0de03d1464808082c0e683b258dc,"CryptoPunk #1997"
0x2326d4fb2737666dda96bd6314e3d4418246cfe8,77.9,310105.878,0x00df0a54fb57bb4a999b0e3e3746edf52ab44c7b,2021-12-23,7483,0x98c3e043eafbe6c3c4c4511c6ffd058164a2e717b3516695a80496e397ee2e2e,"CryptoPunk #7483"
0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,59.8,238053.036,0xfba6476b6b9671afc9f4d475ea02953717ce0a86,2021-12-23,4618,0xd099f08ca1742c06fc8bda31a364e3ceb7479c9fc7931c48d183599858ec1746,"CryptoPunk #4618"
0xc5b0d67b004563d633ba58a198441e992a12b04d,54.9,218547.018,0x3df7ebfefe2876e98c0b83e11c31f2bb1987612f,2021-12-23,9409,0x5b27272ae4593bb1be323176d7081839828b0662d512f04d88e3a86a8dbb6f7c,"CryptoPunk #9409"
0x6dacf41cf4919746c4d3512b862e76c69f5607b2,53.5,212973.87,0x4b4f579d1cd604056c353288b8a559c8306b4042,2021-12-23,6846,0x5c49f1aaba9778c93baa01111b790a53b15eaa206c7a2aba64ca79fde95c7ac0,"CryptoPunk #6846"
0x94a3a62995a7c5bfec271cc66c3bade84a5021d0,66,262734.12,0xa308ee9ac370dbb6bd2a583b8d4b83e8657cc792,2021-12-23,1029,0x77fc75d2d6de3bc62955ab490cf3ac2267bdde44745206b8b1bd322e74e78d5f,"CryptoPunk #1029"
0x0000000000000000000000000000000000000000,63,250791.66,0x72014b4eedee216e47786c4ab27cc6344589950d,2021-12-23,7611,0x24e0d1e21c46817c46d9644e8ade5c427dac9e5faad5f7d1b3e401cd54c6009e,"CryptoPunk #7611"
0xd6d6869333c5cbf3af8c973b17193d921dbe2df3,60,238849.2,0x18f2368ab4816dd390e894a9a5b14a5e6dabf88c,2021-12-23,2076,0x106eed0ff5da589a0f926dd1e7d8b9e3895314668810be508c983033850c292d,"CryptoPunk #2076"
0xff3c83bfaa31051ff2bcf7346ec55e3f69d56a21,56,222925.92,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,2021-12-23,8007,0x77df073f455e032c1aabd4b5a06080f1872425fbbf7ef64516faa5262f3df3ce,"CryptoPunk #8007"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,88,353526.8,0x0b8ffc22d597b4ffe26e8d103889cfc72507f95a,2021-12-22,8033,0x1dc9525e1ac20fa2fc0224aec5665c0dd4627b2b6b3b05b8f925ea240710e6ed,"CryptoPunk #8033"
0x0000000000000000000000000000000000000000,50,200867.5,0x3e92248e6b47e3f4a5ececefbcd415a70c3e21c3,2021-12-22,4841,0xc942fc43bfa9794b3afb07b0fecfb91129acaffdf731e673d61a6d500ba32b44,"CryptoPunk #4841"
0x78bbdd7c62b39d3db885253ebe87f90e9c183e6f,58.99,236983.4765,0xa1c0a5c8b0167aac22b9237cf37819d684c26aef,2021-12-22,8321,0x6c5f7ae8b720974b276173d7d8bd751ced7ddcdf364bea86cd0c34f9a3e67413,"CryptoPunk #8321"
0x0000000000000000000000000000000000000000,51,204884.85,0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,2021-12-22,8560,0x9068bad97c4558fed94a812d29830137fe41a081cb49cccfee93dcfd869544bf,"CryptoPunk #8560"
0x6660a65623a8752c9d19eed87730fe17ed84ca8d,77.95,313152.4325,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-22,4076,0x99ecef4cf0d2d983a82928bce602c6c1cd11994e6cca210e0fffe192eefba19a,"CryptoPunk #4076"
0x0000000000000000000000000000000000000000,52.501,210914.8924,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,2498,0xb9b6c16bdd9896f8d86e6623d42d47123a052c7bdc82c58c3f4eca782e6082cb,"CryptoPunk #2498"
0x0000000000000000000000000000000000000000,51.31,206130.2285,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,1181,0xee19f56ee206f68e1b4a09033164c987dc7506e0b28e1c33430315123d66a5da,"CryptoPunk #1181"
0x0000000000000000000000000000000000000000,52,208902.2,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,1281,0xaba7c954135f41755a35e4be08508d147089e151f29773073423836792c6b63e,"CryptoPunk #1281"
0x30e474d8bf65c9642ad297e83bf389ec51b674c9,56,224971.6,0x54f4a1a17e077aa6f3c6651e47925fb52bbfd888,2021-12-22,8591,0x08e894fc133492bc8b1ee8bfd74aded4a7830165d54ae9f4ae8b5f1255770442,"CryptoPunk #8591"
0x0000000000000000000000000000000000000000,55,220954.25,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,3248,0x0962781102ae38de1e6d157e62d11d9a017e06bafb554b162eee9bb48f6e2d3c,"CryptoPunk #3248"
0xba87625e35cc8f86be68f09c43c12deb0a705a3d,52.69,211674.1715,0xd23e85525fd675f1bf41856f07b5aa0accdeb07f,2021-12-22,1254,0x38ccaee850ae41f74b6e4726c52b66cafa28ad178753d2aefde2a70ec5ce4049,"CryptoPunk #1254"
0x0000000000000000000000000000000000000000,51.02,204965.197,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,2193,0x28dc28ff5a53feaec3d0dcee1cf0061da39ec90d074f2d8a32e4585752977f5c,"CryptoPunk #2193"
0x0000000000000000000000000000000000000000,50.05,201068.3675,0x71710e1a6b5e5440f2822577698955aff74fd831,2021-12-22,1639,0xa84b1080f93988cc1737709fa5e28dd2bebb48e687d9e38938bc6dc3c67fedce,"CryptoPunk #1639"
0x0000000000000000000000000000000000000000,54,216936.9,0xef6d69922bc2d038cb508086846524f8011c4a74,2021-12-22,2686,0xc35692e448514e8e415d58f166398f762ab4941362faf1c5f4f5e09ca37cbb77,"CryptoPunk #2686"
0xd270562a3cc948244c84be6f22d6c0aad497d03a,53.8,216133.43,0x92814702b5af9fb0624411b65b61e89104a568c8,2021-12-22,6913,0x3506fb32af2a5e2f727fe8476cfd3ffd758b1765c36ca482352ff6ebc21c96b9,"CryptoPunk #6913"
0x0000000000000000000000000000000000000000,65,261127.75,0xb47a70df538b9a3b591bc5d75da66a04c879b291,2021-12-22,2087,0x8da3ff7249f77324a27cd5883a30d59afaf13dc6095a4804bc623aea91df76be,"CryptoPunk #2087"
0x0000000000000000000000000000000000000000,177,711070.95,0xf3016b7608acfbec9df4ae1ead36bb5f1bad4ff4,2021-12-22,920,0xccb305fd47405e7bc63e0b37cfc43db4cc5703e1d0647f5de834b5857170ab4e,"CryptoPunk #920"
0xc8ddbbdd4badfb7ebc922e2e2a3d098c756d7e3c,59.75,240036.6625,0x51d858ee7a2e27c6637ed936409d80780a982d78,2021-12-22,7708,0x454bc7c09b4164c3db598a4153a4c8b3ca727f1526c43b51d2576f55283bca62,"CryptoPunk #7708"
0x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,54.85,220351.6475,0x0e2f4786ad2cb5cecac84b6d7ca502845994dba1,2021-12-22,2079,0xc2758107d6548aae23c096cf10da90562a77c119d4908f93b93dc25c9f95985b,"CryptoPunk #2079"
0x72014b4eedee216e47786c4ab27cc6344589950d,59.5,239032.325,0x0ec629733c92aabf20cb25acdb704eb0ab63b844,2021-12-22,7611,0xe1c0909b3effbd73ebc883b4217944058e1a718e51ba26c500348e38e1478a75,"CryptoPunk #7611"
0x0000000000000000000000000000000000000000,53,212919.55,0xdbd994526c22997468aa6076d727f93db77289f0,2021-12-22,7251,0xc98fd61bea1c933cfb0a320a027a069ffc4054635c540d2ce26013c91ff7f71a,"CryptoPunk #7251"
0x160590f7ca4b5734b4001b8ce65b4b24b2c9b3f8,79,317370.65,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,2021-12-22,6464,0xbce170e6935b7967d76c84c42b0b7fb0e55d27bee067b2f6f4d8babd1427a38d,"CryptoPunk #6464"
0x2e2ce4401995288d623bdbc33f04916707b743c9,59.89,240599.0915,0xcac0805490a49fe64e643eacf5c96fa6d1883cd5,2021-12-22,6861,0xd1c301f8375380b6d00f9d42c7c6e90f742e9548ac8ddf3d616b0bc9bc5b405b,"CryptoPunk #6861"
0x83e551e48158136df20eaf9554a669a2dba574ba,54.95,220753.3825,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-22,7069,0x17a9ce9f7232133cf97daceb276f23134e4073e732f29c01cd51ec8695a876af,"CryptoPunk #7069"
0x75ceb7ba412039af9ef906804530193a52ef1a22,51.96,208741.506,0x355c0d364caa4b8c212a6f96763a59b5c704b512,2021-12-22,2354,0xe2c2893b42f9ad7aa19bd2434364a5495e1a109ff16d53c1d00950392841d9ab,"CryptoPunk #2354"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,52,208902.2,0x9b53af327e3975b672435d50543fc6bac3cf4ccf,2021-12-22,2347,0xaac7f2fdce6a94d830ad2f7191df6958cb32f30abf238f8645424183f77258ea,"CryptoPunk #2347"
0x4f88c947e1c254cf0f56da819e024779fa202787,58.97,236903.1295,0xcac0805490a49fe64e643eacf5c96fa6d1883cd5,2021-12-22,5530,0xf3e192c02194b9c258d7e21922d1e67119697f8a666464d2a54d352a9c7f8d3b,"CryptoPunk #5530"
0x0000000000000000000000000000000000000000,80,315727.2,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-21,3645,0xb3153dab6fbac388686fb4a96c072d4946afae01991914a03fc56209441b4a8d,"CryptoPunk #3645"
0x0000000000000000000000000000000000000000,100.01,394698.4659,0xd7047cde339f2cfe539c943ec7ae618ae2510d29,2021-12-21,3795,0x0b7178e16b21dcfff752a1344f1c5347e2ef540d72f0218195efbd885ac2465e,"CryptoPunk #3795"
0x072d447b19b9fa11dc55a8c49dc6866af4b602fd,69.69,275037.8571,0xf7dcf798971452737f1e6196d36dd215b43b428d,2021-12-21,9863,0xa0f4b1f9c5920233d0c6133869b2c3d84ebca1f2f024b637b3efc6b8871acb0c,"CryptoPunk #9863"
0x7d8a8416286fc6a72ca673fdec40345028a79845,51.89,204788.5551,0xed2ab4948ba6a909a7751dec4f34f303eb8c7236,2021-12-21,349,0x45206860f19ccb3cae2e30f2311ba6679cc76bc9704097a3e3a410041f288b83,"CryptoPunk #349"
0x0000000000000000000000000000000000000000,52,205222.68,0x6611fe71c233e4e7510b2795c242c9a57790b376,2021-12-21,3628,0x1826045546850416c6ad944eebeea26180bc660dbb9295f390176526d9aabcd2,"CryptoPunk #3628"
0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,55,217062.45,0xb697b9455eeee9574ec5c5350cb10c8a5b752a39,2021-12-21,1613,0x54cf6d0732c411699429b551f5f10ee465217a7622f8a91e0dd7edf401ea5808,"CryptoPunk #1613"
0x0000000000000000000000000000000000000000,54,213115.86,0x5d8bff9300b6944cb2a2b88ae36fbaf8ee820afa,2021-12-21,9598,0x2e6c455b865547d3b66dae802697016a7263b26ab321d90b882383147e19b204,"CryptoPunk #9598"
0x0000000000000000000000000000000000000000,65,256528.35,0x18f2368ab4816dd390e894a9a5b14a5e6dabf88c,2021-12-21,4679,0x2118a299d2d5d117c59d1721b0f444419db11fdeb37d22007c16b0f4233aa315,"CryptoPunk #4679"
0xe3e922536ce4fb4d23b400b9a2f394a61f4a72e2,77.88,307360.4292,0xd16d910d50f7db75d1db1261d6e84c0b651d4b28,2021-12-21,5484,0xd12cf969436ffc713bddbdc6673c43f6968d42797da58149aaaeb1f6aac63266,"CryptoPunk #5484"
0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,178.99,706400.1441,0xd16d910d50f7db75d1db1261d6e84c0b651d4b28,2021-12-21,8713,0xe9c2b58bcd091a415f50eef8cf2f0ae9b0d8f92f75b75ed14c9cfffb54466634,"CryptoPunk #8713"
0x02a522d98ec2d2c3bbe91acc29ee7fd32ab880ab,135,532789.65,0x74be0af0bf7254328ddffc09425ff71d64a1a836,2021-12-21,7535,0x82a1768b51aa519704877736c232df5971bed5169343eb714bd87a3279e18a75,"CryptoPunk #7535"
0xb25cccedc12fdad19b23d3d4e281c42242491b21,75,295994.25,0x426d66b200815b55781886a9a12d570b7f4b5035,2021-12-21,7550,0xde0605a96de3df3d3b0da6357119897a65250ac8c37d319c61c04109e0f56403,"CryptoPunk #7550"
